:START_ID,:END_ID,relation,:TYPE
10017,20373,hasCLass,hasClass
10017,20374,hasCLass,hasClass
10017,20375,hasCLass,hasClass
10017,20376,hasCLass,hasClass
10017,20377,hasCLass,hasClass
10017,20378,hasCLass,hasClass
10017,20379,hasCLass,hasClass
10017,20380,hasCLass,hasClass
10018,20381,hasCLass,hasClass
10018,20382,hasCLass,hasClass
10018,20383,hasCLass,hasClass
10018,20384,hasCLass,hasClass
10018,20385,hasCLass,hasClass
10018,20386,hasCLass,hasClass
10018,20387,hasCLass,hasClass
10018,20388,hasCLass,hasClass
10018,20389,hasCLass,hasClass
10018,20390,hasCLass,hasClass
10018,20391,hasCLass,hasClass
10018,20392,hasCLass,hasClass
10018,20393,hasCLass,hasClass
10018,20394,hasCLass,hasClass
10018,20395,hasCLass,hasClass
10018,20396,hasCLass,hasClass
10018,20397,hasCLass,hasClass
10018,20398,hasCLass,hasClass
10018,20399,hasCLass,hasClass
10018,20400,hasCLass,hasClass
10018,20401,hasCLass,hasClass
10018,20402,hasCLass,hasClass
10018,20403,hasCLass,hasClass
10018,20404,hasCLass,hasClass
10018,20405,hasCLass,hasClass
10018,20406,hasCLass,hasClass
10018,20407,hasCLass,hasClass
10018,20408,hasCLass,hasClass
10018,20409,hasCLass,hasClass
10018,20410,hasCLass,hasClass
10018,20411,hasCLass,hasClass
10018,20412,hasCLass,hasClass
10018,20413,hasCLass,hasClass
10018,20414,hasCLass,hasClass
10018,20415,hasCLass,hasClass
10018,20416,hasCLass,hasClass
10018,20417,hasCLass,hasClass
10019,20418,hasCLass,hasClass
10020,20419,hasCLass,hasClass
10020,20420,hasCLass,hasClass
10020,20421,hasCLass,hasClass
10020,20422,hasCLass,hasClass
10020,20423,hasCLass,hasClass
10020,20424,hasCLass,hasClass
10020,20425,hasCLass,hasClass
10020,20426,hasCLass,hasClass
10020,20427,hasCLass,hasClass
10020,20428,hasCLass,hasClass
10021,20429,hasCLass,hasClass
10021,20430,hasCLass,hasClass
10021,20431,hasCLass,hasClass
10021,20432,hasCLass,hasClass
10021,20433,hasCLass,hasClass
10021,20434,hasCLass,hasClass
10021,20435,hasCLass,hasClass
10022,20436,hasCLass,hasClass
10022,20437,hasCLass,hasClass
10022,20438,hasCLass,hasClass
10022,20439,hasCLass,hasClass
10022,20440,hasCLass,hasClass
10023,20441,hasCLass,hasClass
10023,20442,hasCLass,hasClass
10023,20443,hasCLass,hasClass
10023,20444,hasCLass,hasClass
10023,20445,hasCLass,hasClass
10023,20446,hasCLass,hasClass
10023,20447,hasCLass,hasClass
10023,20448,hasCLass,hasClass
10024,20449,hasCLass,hasClass
10024,20450,hasCLass,hasClass
10024,20451,hasCLass,hasClass
10025,20452,hasCLass,hasClass
10025,20453,hasCLass,hasClass
10025,20454,hasCLass,hasClass
10025,20455,hasCLass,hasClass
10025,20456,hasCLass,hasClass
